page,clicks,impressions,days_with_data,first_date,last_date,best_impression_position,avg_impression_position
https://bebidasalcoholicas.org/sin-alcohol/la-cerveza-es-buena-para-las-madres-lactantes/,1,1,1,2026-03-27,2026-03-27,5,5.0
https://bebidasalcoholicas.org/sin-alcohol/por-que-el-vino-pega-tan-fuerte/,1,1,1,2026-04-10,2026-04-10,1,1.0
https://bebidasalcoholicas.org/sin-alcohol/por-que-estoy-estrenido-despues-de-dejar-el-alcohol/,1,1,1,2026-03-27,2026-03-27,3,3.0
https://bebidasalcoholicas.org/sin-alcohol/pregunta-frecuente-cuanto-tiempo-se-pueden-detectar-4-cervezas-en-la-orina/,1,1,1,2026-04-03,2026-04-03,2,2.0
https://bebidasalcoholicas.org/sin-alcohol/puedo-tomar-una-cerveza-mientras-tomo-antidepresivos/,1,1,1,2026-04-10,2026-04-10,4,4.0
https://bebidasalcoholicas.org/sin-alcohol/respuesta-rapida-por-que-hay-cosas-flotando-en-mi-vino/,1,1,1,2026-04-03,2026-04-03,2,2.0
https://bebidasalcoholicas.org/sin-alcohol/usted-pregunto-pueden-los-diabeticos-comer-malta-de-cebada/,1,1,1,2026-04-03,2026-04-03,3,3.0
https://bebidasalcoholicas.org/suave/como-obtengo-una-licencia-de-licor-en-il/,1,1,1,2026-04-10,2026-04-10,5,5.0
https://bebidasalcoholicas.org/suave/el-alcohol-es-malo-en-el-acondicionador/,1,1,1,2026-04-10,2026-04-10,2,2.0
https://bebidasalcoholicas.org/suave/es-seagrams-7-un-buen-whisky/,1,1,1,2026-03-20,2026-03-20,5,5.0
https://bebidasalcoholicas.org/suave/los-alcoholicos-sudan-en-exceso/,1,1,1,2026-04-10,2026-04-10,1,1.0
https://bebidasalcoholicas.org/suave/puedes-pedir-alcohol-en-doordash/,1,1,1,2026-03-20,2026-03-20,2,2.0
https://bebidasalcoholicas.org/suave/puedo-beber-leche-despues-de-4-horas-de-beber-alcohol/,1,1,1,2026-04-10,2026-04-10,1,1.0
https://bebidasalcoholicas.org/suave/puedo-usar-alcohol-isopropilico-al-70-por-ciento-para-limpiar-la-cpu/,1,1,1,2026-04-10,2026-04-10,1,1.0
https://bebidasalcoholicas.org/suave/respuesta-rapida-la-cerveza-eleva-la-histamina/,1,1,1,2026-04-03,2026-04-03,2,2.0
https://bebidasalcoholicas.org/suave/respuesta-rapida-por-que-los-alcoholicos-tienen-niveles-bajos-de-potasio/,1,1,1,2026-04-03,2026-04-03,2,2.0
https://bebidasalcoholicas.org/vermut/mejor-martini-con-aceitunas/,1,1,1,2026-03-27,2026-03-27,6,6.0
https://bebidasalcoholicas.org/vino/diferentes-tipos-de-vino-de-palma/,1,1,1,2026-04-03,2026-04-03,1,1.0
https://bebidasalcoholicas.org/vino/los-10-mejores-vinos-japoneses/,1,1,1,2026-04-03,2026-04-03,3,3.0
https://bebidasalcoholicas.org/vino/mejores-marcas-de-vino-blanco/,1,1,1,2026-04-03,2026-04-03,1,1.0
https://bebidasalcoholicas.org/fuerte/tu-pregunta-cuantas-cervezas-hay-en-una-caja/,0,23,3,2026-03-20,2026-04-10,4,5.33
https://bebidasalcoholicas.org/suave/la-cerveza-red-stripe-es-dulce/,0,23,1,2026-04-03,2026-04-03,8,8.0
https://bebidasalcoholicas.org/cachaza/,0,21,2,2026-04-03,2026-04-10,5,6.0
https://bebidasalcoholicas.org/licoreria/liquor-depot-mccart-licoreria-en-fort-worth/,0,21,1,2026-03-20,2026-03-20,6,6.0
https://bebidasalcoholicas.org/cachaza/tipos-de-cachaza/,0,17,2,2026-03-20,2026-04-03,6,6.0
https://bebidasalcoholicas.org/cerveza/las-mejores-cervezas-irlandesas/,0,16,2,2026-03-20,2026-03-27,6,7.0
https://bebidasalcoholicas.org/licoreria/liquor-wine-smoke-shop-at-fiddlesticks-licoreria-en-fort-myers/,0,15,1,2026-03-27,2026-03-27,6,6.0
https://bebidasalcoholicas.org/alcohol/las-10-mejores-bebidas-alcoholicas-japonesas/,0,14,2,2026-03-20,2026-03-27,3,4.0
https://bebidasalcoholicas.org/alcohol/you-asked-can-you-buy-alcohol-before-10am-in-asda/,0,14,4,2026-03-20,2026-04-10,4,6.0
https://bebidasalcoholicas.org/pisco/tipos-de-pisco-explicados/,0,14,2,2026-03-20,2026-03-27,6,6.0
https://bebidasalcoholicas.org/licoreria/total-wine-more-licoreria-en-el-paso/,0,13,3,2026-03-20,2026-04-10,5,6.0
https://bebidasalcoholicas.org/vino/10-mejores-marcas-de-vino-tinto-dulce/,0,13,3,2026-03-20,2026-04-10,4,4.67
https://bebidasalcoholicas.org/alcohol/que-es-kumis/,0,12,2,2026-03-20,2026-04-03,4,5.0
https://bebidasalcoholicas.org/alcohol/por-que-huelo-a-alcohol-al-dia-siguiente/,0,11,1,2026-04-03,2026-04-03,4,4.0
https://bebidasalcoholicas.org/alcohol/las-10-mejores-bebidas-mexicanas/,0,10,1,2026-03-20,2026-03-20,8,8.0
https://bebidasalcoholicas.org/alcohol/congelas-o-refrigeras-el-whisky/,0,9,2,2026-03-20,2026-04-10,2,3.0
https://bebidasalcoholicas.org/alcohol/puedo-tomar-una-copa-de-vino-con-lorazepam/,0,7,1,2026-04-10,2026-04-10,9,9.0
https://bebidasalcoholicas.org/aquavit/10-mejores-marcas-de-aquavit/,0,7,1,2026-03-20,2026-03-20,8,8.0
https://bebidasalcoholicas.org/fuerte/por-que-me-siento-borracho-despues-de-beber-monster/,0,7,1,2026-04-03,2026-04-03,8,8.0
https://bebidasalcoholicas.org/alcohol/es-buena-una-copa-de-vino-para-diabeticos/,0,6,1,2026-04-03,2026-04-03,5,5.0
https://bebidasalcoholicas.org/alcohol/preguntaste-se-puede-mezclar-aceite-de-lavanda-con-alcohol/,0,6,1,2026-04-10,2026-04-10,8,8.0
https://bebidasalcoholicas.org/licoreria/genes-package-store-licoreria-en-decatur/,0,6,1,2026-04-03,2026-04-03,7,7.0
https://bebidasalcoholicas.org/licoreria/liquor-box-licoreria-en-fillmore/,0,6,1,2026-04-03,2026-04-03,8,8.0
https://bebidasalcoholicas.org/palinka/,0,6,1,2026-04-03,2026-04-03,5,5.0
https://bebidasalcoholicas.org/sin-alcohol/mikes-hard-lemonade-tiene-alcohol/,0,6,1,2026-04-10,2026-04-10,5,5.0
https://bebidasalcoholicas.org/sin-alcohol/puedo-tomar-una-cerveza-despues-de-la-colonoscopia/,0,6,1,2026-04-10,2026-04-10,3,3.0
https://bebidasalcoholicas.org/suave/que-tan-tarde-puedo-comprar-licor-en-colorado/,0,6,1,2026-04-03,2026-04-03,6,6.0
https://bebidasalcoholicas.org/alcohol/bebidas-alcoholicas-dulces/,0,5,2,2026-03-27,2026-04-10,10,10.0
https://bebidasalcoholicas.org/alcohol/las-10-bebidas-rusas-mas-interesantes/,0,5,1,2026-03-27,2026-03-27,5,5.0
https://bebidasalcoholicas.org/alcohol/mejor-respuesta-el-alcohol-es-polar-o-no-polar/,0,5,1,2026-03-20,2026-03-20,5,5.0
https://bebidasalcoholicas.org/cerveza/las-8-mejores-cervezas-cubanas/,0,5,1,2026-03-27,2026-03-27,8,8.0
https://bebidasalcoholicas.org/cocteles/las-mejores-recetas-de-cocteles-de-madras/,0,5,1,2026-04-03,2026-04-03,5,5.0
https://bebidasalcoholicas.org/fuerte/el-alcohol-disuelve-el-soluto/,0,5,1,2026-03-20,2026-03-20,4,4.0
https://bebidasalcoholicas.org/licor/los-mejores-licores-italianos/,0,5,2,2026-03-27,2026-04-03,6,6.0
https://bebidasalcoholicas.org/licoreria/doce-50-liquor-store-licoreria-en-ciudad-juarez/,0,5,1,2026-04-10,2026-04-10,7,7.0
https://bebidasalcoholicas.org/licoreria/fine-wine-good-spirits-licoreria-en-rockledge/,0,5,1,2026-04-10,2026-04-10,10,10.0
https://bebidasalcoholicas.org/licoreria/the-house-wine-beer-more-de-diego-licoreria-en-san-juan/,0,5,1,2026-04-03,2026-04-03,7,7.0
https://bebidasalcoholicas.org/sin-alcohol/cuanto-alcohol-se-necesita-para-emborracharse-por-peso/,0,5,1,2026-04-03,2026-04-03,3,3.0
https://bebidasalcoholicas.org/vodka/10-mejores-marcas-de-vodka-de-patata/,0,5,2,2026-03-27,2026-04-10,2,3.5
https://bebidasalcoholicas.org/alcohol/bebidas-alcoholicas-azules/,0,4,1,2026-03-20,2026-03-20,6,6.0
https://bebidasalcoholicas.org/alcohol/las-10-mejores-bebidas-italianas/,0,4,1,2026-04-03,2026-04-03,6,6.0
https://bebidasalcoholicas.org/alcohol/poitin-una-bebida-alcoholica-natural-de-irlanda/,0,4,1,2026-04-03,2026-04-03,4,4.0
https://bebidasalcoholicas.org/alcohol/que-tan-rapido-puedes-emborracharte-con-whisky/,0,4,1,2026-03-27,2026-03-27,4,4.0
https://bebidasalcoholicas.org/fuerte/la-malta-es-buena-o-mala-para-ti/,0,4,1,2026-04-03,2026-04-03,4,4.0
https://bebidasalcoholicas.org/fuerte/tu-pregunta-por-que-vomito-cada-vez-que-bebo-alcohol/,0,4,1,2026-04-03,2026-04-03,7,7.0
https://bebidasalcoholicas.org/licoreria/decatur-bottle-shop-licoreria-en-decatur/,0,4,1,2026-04-10,2026-04-10,7,7.0
https://bebidasalcoholicas.org/licoreria/the-bird-of-paradise-discount-liquors-licoreria-en-albuquerque/,0,4,1,2026-04-10,2026-04-10,10,10.0
https://bebidasalcoholicas.org/licoreria/town-country-liquors-licoreria-en-chicago/,0,4,1,2026-04-10,2026-04-10,5,5.0
https://bebidasalcoholicas.org/licoreria/zipps-liquor-store-licoreria-en-liberty-city/,0,4,1,2026-04-03,2026-04-03,10,10.0
https://bebidasalcoholicas.org/los-50-mejores-cocteles/,0,4,1,2026-03-27,2026-03-27,7,7.0
https://bebidasalcoholicas.org/sin-alcohol/la-cultura-india-bebe-alcohol/,0,4,1,2026-03-20,2026-03-20,7,7.0
https://bebidasalcoholicas.org/sin-alcohol/pregunta-por-que-no-puede-beber-alcohol-mientras-toma-penicilina/,0,4,1,2026-04-03,2026-04-03,4,4.0
https://bebidasalcoholicas.org/sin-alcohol/puedes-tener-un-sarpullido-por-beber-alcohol/,0,4,1,2026-03-27,2026-03-27,6,6.0
https://bebidasalcoholicas.org/suave/como-se-si-el-vino-esta-estropeado/,0,4,1,2026-03-20,2026-03-20,4,4.0
https://bebidasalcoholicas.org/suave/que-sucede-cuando-pones-un-huevo-en-alcohol/,0,4,1,2026-04-03,2026-04-03,5,5.0
https://bebidasalcoholicas.org/vino/6-mejores-vinos-rojos-para-la-salud/,0,4,1,2026-03-20,2026-03-20,8,8.0
https://bebidasalcoholicas.org/alcohol/cuanto-tarda-en-evaporarse-el-alcohol-isopropilico-70/,0,3,1,2026-04-03,2026-04-03,4,4.0
https://bebidasalcoholicas.org/alcohol/el-alcohol-es-siempre-un-disolvente/,0,3,1,2026-03-20,2026-03-20,2,2.0
https://bebidasalcoholicas.org/alcohol/el-alcohol-es-un-antifungico/,0,3,1,2026-03-27,2026-03-27,7,7.0
https://bebidasalcoholicas.org/alcohol/las-10-mejores-bebidas-espanolas-2/,0,3,1,2026-03-27,2026-03-27,7,7.0
https://bebidasalcoholicas.org/alcohol/pregunta-el-vino-es-una-mezcla-o-una-solucion/,0,3,1,2026-04-03,2026-04-03,5,5.0
https://bebidasalcoholicas.org/alcohol/pregunta-que-le-da-al-whisky-su-color-y-sabor/,0,3,1,2026-04-10,2026-04-10,7,7.0
https://bebidasalcoholicas.org/alcohol/puedes-pedir-vino-en-amazon/,0,3,1,2026-04-10,2026-04-10,9,9.0
https://bebidasalcoholicas.org/cerveza/las-mejores-cervezas-espanolas/,0,3,1,2026-04-10,2026-04-10,8,8.0
https://bebidasalcoholicas.org/chupitos/los-diferentes-tipos-de-chupitos-de-alcohol/,0,3,1,2026-03-27,2026-03-27,7,7.0
https://bebidasalcoholicas.org/chupitos/mejor-chupito-de-lemon-drop-shot/,0,3,1,2026-03-27,2026-03-27,4,4.0
https://bebidasalcoholicas.org/ciudad/carnesville/,0,3,1,2026-03-27,2026-03-27,8,8.0
https://bebidasalcoholicas.org/fuerte/como-se-usa-el-polvo-de-malta-diastatic-en-el-pan/,0,3,1,2026-04-10,2026-04-10,2,2.0
https://bebidasalcoholicas.org/licor/10-mejores-marcas-de-licores-herbales/,0,3,1,2026-03-27,2026-03-27,3,3.0
https://bebidasalcoholicas.org/licor/los-mejores-licores-chinos/,0,3,1,2026-04-10,2026-04-10,4,4.0
https://bebidasalcoholicas.org/licor/los-mejores-licores-griegos/,0,3,1,2026-03-20,2026-03-20,8,8.0
https://bebidasalcoholicas.org/licoreria/dawgs-liquor-licoreria-en-carnesville/,0,3,1,2026-03-27,2026-03-27,3,3.0
https://bebidasalcoholicas.org/licoreria/deco-liquors-licoreria-en-miami/,0,3,1,2026-04-10,2026-04-10,3,3.0
https://bebidasalcoholicas.org/licoreria/kennett-liquor-and-tobacco-licoreria-en-kennett/,0,3,1,2026-04-10,2026-04-10,7,7.0
https://bebidasalcoholicas.org/licoreria/liquor-box-licoreria-en-belmont/,0,3,1,2026-04-03,2026-04-03,8,8.0
https://bebidasalcoholicas.org/licoreria/montgomery-county-liquor-wine-poolesville-spirits-only-store-licoreria-en-poolesville/,0,3,1,2026-03-20,2026-03-20,8,8.0
https://bebidasalcoholicas.org/licoreria/ridleys-outfitter-liquor-licoreria-en-casper/,0,3,1,2026-04-10,2026-04-10,6,6.0
https://bebidasalcoholicas.org/licoreria/smoker-friendlys-liquor-plus-licoreria-en-mason/,0,3,1,2026-04-03,2026-04-03,6,6.0
https://bebidasalcoholicas.org/licoreria/tap-in-2-0-licoreria-en-tulsa/,0,3,1,2026-03-20,2026-03-20,6,6.0
https://bebidasalcoholicas.org/licoreria/winn-dixie-wine-spirits-licoreria-en-st-augustine/,0,3,1,2026-04-10,2026-04-10,6,6.0
https://bebidasalcoholicas.org/sin-alcohol/la-glucosa-y-el-alcohol-conducen-la-electricidad/,0,3,1,2026-03-27,2026-03-27,5,5.0
https://bebidasalcoholicas.org/suave/como-controlo-mi-ira-cuando-estoy-borracho/,0,3,1,2026-04-10,2026-04-10,4,4.0
https://bebidasalcoholicas.org/suave/pregunta-los-celiacos-pueden-comer-vinagre-de-malta/,0,3,1,2026-04-03,2026-04-03,4,4.0
https://bebidasalcoholicas.org/suave/pueden-los-extranjeros-comprar-alcohol-en-estados-unidos/,0,3,1,2026-04-10,2026-04-10,7,7.0
https://bebidasalcoholicas.org/suave/puedo-beber-cerveza-con-neuropatia/,0,3,1,2026-03-27,2026-03-27,4,4.0
https://bebidasalcoholicas.org/suave/usted-pregunto-puedo-llevar-alcohol-en-mi-equipaje-facturado-a-canada/,0,3,1,2026-04-10,2026-04-10,7,7.0
https://bebidasalcoholicas.org/vodka/,0,3,1,2026-04-03,2026-04-03,5,5.0
https://bebidasalcoholicas.org/alcohol/pregunta-por-que-me-duelen-las-piernas-cuando-bebo-vino/,0,2,1,2026-03-27,2026-03-27,3,3.0
https://bebidasalcoholicas.org/alcohol/preguntaste-se-puede-beber-alcohol-con-chocolate/,0,2,1,2026-04-03,2026-04-03,2,2.0
https://bebidasalcoholicas.org/alcohol/puedes-usar-vino-rosado-para-cocinar/,0,2,1,2026-03-27,2026-03-27,4,4.0
https://bebidasalcoholicas.org/alcohol/puedo-beber-alcohol-con-anticoagulantes/,0,2,1,2026-04-03,2026-04-03,2,2.0
https://bebidasalcoholicas.org/alcohol/puedo-beber-alcohol-mientras-tomo-multivitaminas/,0,2,1,2026-04-10,2026-04-10,6,6.0
https://bebidasalcoholicas.org/alcohol/que-alcohol-es-bueno-para-el-resfriado-y-el-dolor-de-garganta/,0,2,1,2026-04-03,2026-04-03,8,8.0
https://bebidasalcoholicas.org/alcohol/que-es-mas-denso-el-alcohol-o-el-agua/,0,2,1,2026-03-20,2026-03-20,4,4.0
https://bebidasalcoholicas.org/alcohol/respuesta-rapida-que-efecto-tiene-el-alcohol-sobre-viagra/,0,2,1,2026-04-03,2026-04-03,7,7.0
https://bebidasalcoholicas.org/alcohol/se-puede-tapar-el-vino-sin-corcho/,0,2,1,2026-04-03,2026-04-03,6,6.0
https://bebidasalcoholicas.org/alcohol/tu-pregunta-cuantas-copas-de-vino-equivalen-a-una-cerveza/,0,2,1,2026-04-10,2026-04-10,6,6.0
https://bebidasalcoholicas.org/cerveza/tipos-de-cerveza-negra/,0,2,1,2026-04-10,2026-04-10,6,6.0
https://bebidasalcoholicas.org/fuerte/beber-vino-tinto-te-deshidrata/,0,2,1,2026-03-27,2026-03-27,3,3.0
https://bebidasalcoholicas.org/fuerte/el-whisky-tiene-calorias-y-carbohidratos/,0,2,1,2026-04-03,2026-04-03,9,9.0
https://bebidasalcoholicas.org/fuerte/mejor-respuesta-como-se-llama-cuando-mezclas-cerveza-y-refresco/,0,2,1,2026-04-10,2026-04-10,8,8.0
https://bebidasalcoholicas.org/jagermeister/,0,2,1,2026-04-10,2026-04-10,7,7.0
https://bebidasalcoholicas.org/licoreria/le-jeune-liquor-store-licoreria-en-hialeah/,0,2,1,2026-03-27,2026-03-27,8,8.0
https://bebidasalcoholicas.org/licoreria/mega-valley-liquor-and-pizza-licoreria-en-roseville/,0,2,1,2026-03-20,2026-03-20,10,10.0
https://bebidasalcoholicas.org/licoreria/mickeys-spirits-licoreria-en-myrtle-beach/,0,2,1,2026-04-03,2026-04-03,7,7.0
https://bebidasalcoholicas.org/licoreria/sundown-liquor-store-licoreria-en-whiteriver/,0,2,1,2026-04-03,2026-04-03,2,2.0
https://bebidasalcoholicas.org/licoreria/sweats-north-coleman-package-licoreria-en-swainsboro/,0,2,1,2026-03-27,2026-03-27,10,10.0
https://bebidasalcoholicas.org/sin-alcohol/cuanto-azucar-y-carbohidratos-hay-en-el-vino-tinto/,0,2,1,2026-03-27,2026-03-27,6,6.0
https://bebidasalcoholicas.org/singani-2/,0,2,1,2026-03-27,2026-03-27,20,20.0
https://bebidasalcoholicas.org/suave/la-cerveza-dura-a-temperatura-ambiente/,0,2,1,2026-04-03,2026-04-03,3,3.0
https://bebidasalcoholicas.org/suave/pregunta-cuanta-cerveza-hay-en-una-jarra/,0,2,1,2026-04-10,2026-04-10,4,4.0
https://bebidasalcoholicas.org/suave/que-es-el-alcohol-blanco/,0,2,1,2026-03-20,2026-03-20,4,4.0
https://bebidasalcoholicas.org/suave/que-frutas-contienen-alcohol/,0,2,1,2026-03-27,2026-03-27,4,4.0
https://bebidasalcoholicas.org/suave/que-religion-no-permite-beber-alcohol/,0,2,1,2026-03-27,2026-03-27,3,3.0
https://bebidasalcoholicas.org/suave/que-son-las-reacciones-alergicas-a-la-cerveza/,0,2,1,2026-03-20,2026-03-20,9,9.0
https://bebidasalcoholicas.org/tequila/los-mejores-chupitos-de-tequila/,0,2,1,2026-04-03,2026-04-03,10,10.0
https://bebidasalcoholicas.org/vermut/el-mejor-vermut-seco/,0,2,1,2026-03-27,2026-03-27,8,8.0
https://bebidasalcoholicas.org/vino/las-mejores-marcas-de-jerez/,0,2,1,2026-03-27,2026-03-27,2,2.0
https://bebidasalcoholicas.org/vino/los-10-mejores-vinos-chinos/,0,2,2,2026-03-20,2026-03-27,3,16.0
https://bebidasalcoholicas.org/vino/mejores-vinos-griegos/,0,2,1,2026-03-27,2026-03-27,6,6.0
https://bebidasalcoholicas.org/whisky/,0,2,2,2026-03-20,2026-03-27,3,5.5
https://bebidasalcoholicas.org/whisky/los-mejores-bourbons-para-principiantes/,0,2,1,2026-03-27,2026-03-27,5,5.0
https://bebidasalcoholicas.org/absenta/,0,1,1,2026-04-10,2026-04-10,4,4.0
https://bebidasalcoholicas.org/alcohol/cuanto-vino-puedo-llevar-a-estados-unidos/,0,1,1,2026-03-27,2026-03-27,6,6.0
https://bebidasalcoholicas.org/alcohol/pregunta-que-significa-funky-en-vino/,0,1,1,2026-03-20,2026-03-20,3,3.0
https://bebidasalcoholicas.org/alcohol/puede-un-motor-diesel-funcionar-con-alcohol/,0,1,1,2026-04-10,2026-04-10,5,5.0
https://bebidasalcoholicas.org/alcohol/que-porcentaje-de-alcohol-tiene-la-pina-colada-malibu/,0,1,1,2026-03-20,2026-03-20,8,8.0
https://bebidasalcoholicas.org/alcohol/que-significa-cuando-te-duele-el-costado-despues-de-beber-alcohol/,0,1,1,2026-04-03,2026-04-03,5,5.0
https://bebidasalcoholicas.org/alcohol/que-tipo-de-alcohol-es-el-rosado/,0,1,1,2026-04-10,2026-04-10,6,6.0
https://bebidasalcoholicas.org/alcohol/se-puede-beber-cerveza-y-comer-chocolate/,0,1,1,2026-04-03,2026-04-03,3,3.0
https://bebidasalcoholicas.org/ciudad/san-juan/,0,1,1,2026-03-27,2026-03-27,7,7.0
https://bebidasalcoholicas.org/fuerte/cuanto-alcohol-puedo-traer-de-francia/,0,1,1,2026-04-03,2026-04-03,7,7.0
https://bebidasalcoholicas.org/fuerte/mejor-respuesta-cual-es-el-mejor-pinot-grigio/,0,1,1,2026-04-10,2026-04-10,9,9.0
https://bebidasalcoholicas.org/fuerte/que-pasa-si-pones-limon-en-alcohol/,0,1,1,2026-03-20,2026-03-20,10,10.0
https://bebidasalcoholicas.org/sangria/recetas-de-sangria-sin-alcohol/,0,1,1,2026-04-10,2026-04-10,9,9.0
https://bebidasalcoholicas.org/sin-alcohol/que-analgesicos-puedo-tomar-con-alcohol/,0,1,1,2026-03-27,2026-03-27,5,5.0
https://bebidasalcoholicas.org/suave/beber-alcohol-inflama-la-artritis/,0,1,1,2026-04-03,2026-04-03,8,8.0
https://bebidasalcoholicas.org/suave/cuanto-cuesta-una-copa-de-vino-promedio/,0,1,1,2026-03-27,2026-03-27,10,10.0
https://bebidasalcoholicas.org/suave/quema-el-alcohol-cetearilico/,0,1,1,2026-04-10,2026-04-10,7,7.0
